"","site_code","year","site_name","plot","year_trt","trt","totplotcover.yr.live","sr_NA","sr_INT","sr_NAT","sr_UNK","sr_INT.site","sr_non.nat_rare","sr_nat_rare","sr_non.rare_non.nat","sr_non.rare_nat","sr_nat_dom","sr_non.nat_dom","sr_nat_unk_rare","sr_non.nat_unk_rare","sr_non.rare_nat_unk","sr_non.rare_non.nat_unk","sr_non_rare_spp.Freq","sr_non.rare_nat.Freq","sr_non.rare_non.nat.Freq","sr_rare_non.nat.Freq","sr_rare_nat.Freq","sr_rare_unk_nat.Freq","sr_non.rare_nat_unk.Freq","sr_non.rare_non.nat_unk.Freq","sr_rare_non.nat_unk.Freq","sr_non.rare_nat2","sr_non.rare_non.nat2","sr_nat_rare2","sr_non.nat_rare2","sr_non.rare_nat3","sr_non.rare_non.nat3","sr_nat_rare3","sr_non.nat_rare3"
"805","sage.us",2008,"Sagehen Creek UCNRS",23,1,"Control",94.1,2,0,11,0,0,0,1,0,8,2,0,1,0,8,0,8,8,0,0,1,1,8,0,0,7,0,2,0,8,0,1,0
"806","sage.us",2009,"Sagehen Creek UCNRS",23,2,"Control",92.2,3,0,13,0,0,0,1,0,9,2,0,1,0,9,0,9,9,0,0,1,1,9,0,0,8,0,2,0,9,0,1,0
"807","sage.us",2010,"Sagehen Creek UCNRS",23,3,"Control",70.4,6,0,15,1,0,0,1,0,8,2,0,2,1,9,1,9,8,0,0,1,2,9,1,1,7,0,2,0,8,0,1,0
"808","sage.us",2011,"Sagehen Creek UCNRS",23,4,"Control",77.2,3,0,12,1,0,0,1,0,8,2,0,2,1,9,1,9,8,0,0,1,2,9,1,1,7,0,2,0,8,0,1,0
"809","sage.us",2012,"Sagehen Creek UCNRS",23,5,"Control",75.7,6,0,15,1,0,0,1,0,8,2,0,2,1,9,1,9,8,0,0,1,2,9,1,1,7,0,2,0,8,0,1,0
"810","sage.us",2013,"Sagehen Creek UCNRS",23,6,"Control",83.1,3,0,12,0,0,0,1,0,8,2,0,1,0,8,0,8,8,0,0,1,1,8,0,0,7,0,2,0,8,0,1,0
"811","sage.us",2007,"Sagehen Creek UCNRS",14,0,"Control",36.5,0,0,11,1,0,0,5,0,6,1,0,6,1,7,1,9,8,0,0,3,4,9,1,1,5,0,6,0,9,0,2,0
"812","sage.us",2009,"Sagehen Creek UCNRS",14,2,"Control",53.4,2,0,12,1,0,0,5,0,5,0,0,6,1,6,1,8,7,0,0,3,4,8,1,1,4,0,6,0,8,0,2,0
"813","sage.us",2010,"Sagehen Creek UCNRS",14,3,"Control",48.4,2,0,13,1,0,0,5,0,6,1,0,6,1,7,1,9,8,0,0,3,4,9,1,1,5,0,6,0,9,0,2,0
"814","sage.us",2012,"Sagehen Creek UCNRS",14,5,"Control",48.3,4,0,15,1,0,0,5,0,6,1,0,6,1,7,1,9,8,0,0,3,4,9,1,1,5,0,6,0,9,0,2,0
"815","sage.us",2013,"Sagehen Creek UCNRS",14,6,"Control",60.1,3,0,13,1,0,0,5,0,5,1,0,6,1,6,1,8,7,0,0,3,4,8,1,1,5,0,5,0,8,0,2,0
"816","sage.us",2011,"Sagehen Creek UCNRS",14,4,"Control",46.3,1,0,12,0,0,0,5,0,6,1,0,5,0,6,0,8,8,0,0,3,3,8,0,0,5,0,6,0,9,0,2,0
"817","sage.us",2008,"Sagehen Creek UCNRS",14,1,"Control",36.4,3,0,12,0,0,0,4,0,5,0,0,4,0,5,0,7,7,0,0,2,2,7,0,0,4,0,5,0,8,0,1,0
"818","sava.us",2007,"Savannah River",17,0,"Control",41.4,0,0,9,3,1,0,2,0,7,0,0,5,3,10,3,9,6,0,0,3,6,9,3,3,6,0,3,0,9,0,0,0
"819","sava.us",2009,"Savannah River",17,2,"Control",30,3,0,9,3,1,0,1,0,5,0,0,4,3,8,3,7,4,0,0,2,5,7,3,3,4,0,2,0,6,0,0,0
"820","sava.us",2010,"Savannah River",17,3,"Control",45.1,4,0,9,3,1,0,1,0,5,0,0,3,2,7,2,6,4,0,0,2,4,6,2,2,4,0,2,0,6,0,0,0
"821","sava.us",2011,"Savannah River",17,4,"Control",15.9,6,0,8,4,1,0,1,0,3,0,0,3,2,5,2,4,2,0,0,2,4,4,2,2,3,0,1,0,4,0,0,0
"822","sava.us",2012,"Savannah River",17,5,"Control",43,3,0,7,2,1,0,0,0,4,0,0,2,2,6,2,5,3,0,0,1,3,5,2,2,3,0,1,0,4,0,0,0
"823","sava.us",2007,"Savannah River",1,0,"Control",71.6,0,1,10,1,1,0,2,1,8,1,1,3,1,9,2,10,8,1,0,2,3,9,2,1,7,1,3,0,8,1,2,0
"824","sava.us",2009,"Savannah River",1,2,"Control",16.7,1,1,5,1,1,0,0,1,4,0,1,1,1,5,2,6,4,1,0,0,1,5,2,1,3,1,1,0,4,1,0,0
"825","sava.us",2010,"Savannah River",1,3,"Control",35.7,1,1,5,2,1,0,1,1,4,0,1,2,1,5,2,6,4,1,0,1,2,5,2,1,4,1,1,0,4,1,1,0
"826","sava.us",2011,"Savannah River",1,4,"Control",12.4,0,1,5,1,1,0,0,1,5,0,1,1,1,6,2,7,5,1,0,0,1,6,2,1,5,1,0,0,5,1,0,0
"827","sava.us",2012,"Savannah River",1,5,"Control",15.8,0,1,4,1,1,0,1,1,3,0,1,2,1,4,2,5,3,1,0,1,2,4,2,1,3,1,1,0,3,1,1,0
"828","sava.us",2008,"Savannah River",17,1,"Control",30.5,8,0,12,2,1,0,0,0,4,0,0,2,2,6,2,6,4,0,0,0,2,6,2,2,3,0,1,0,4,0,0,0
"829","sava.us",2008,"Savannah River",1,1,"Control",63.3,1,1,5,1,1,0,2,1,3,0,1,2,0,3,1,4,3,1,0,2,2,3,1,0,3,1,2,0,3,1,2,0
"830","sedg.us",2007,"Sedgwick Reserve UCNRS",7,0,"Control",102,0,6,0,0,11,1,0,5,0,0,1,0,1,0,5,5,0,5,1,0,0,0,5,1,0,5,0,1,0,5,0,1
"831","sedg.us",2008,"Sedgwick Reserve UCNRS",7,1,"Control",71,4,8,1,0,14,0,0,5,0,0,1,0,0,0,5,5,0,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0
"832","sedg.us",2009,"Sedgwick Reserve UCNRS",7,2,"Control",87.1,0,4,0,0,13,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"833","sedg.us",2010,"Sedgwick Reserve UCNRS",7,3,"Control",96.1,0,4,0,0,13,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"834","sedg.us",2011,"Sedgwick Reserve UCNRS",7,4,"Control",57,0,2,0,0,12,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"835","sedg.us",2012,"Sedgwick Reserve UCNRS",7,5,"Control",42.5,0,3,0,0,12,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"836","sedg.us",2013,"Sedgwick Reserve UCNRS",7,6,"Control",89,2,5,1,0,12,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"837","sedg.us",2014,"Sedgwick Reserve UCNRS",7,7,"Control",42,0,3,0,0,7,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"838","sedg.us",2015,"Sedgwick Reserve UCNRS",7,8,"Control",69,0,3,0,0,8,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"839","sedg.us",2016,"Sedgwick Reserve UCNRS",7,9,"Control",83.1,1,4,0,0,8,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"840","sedg.us",2017,"Sedgwick Reserve UCNRS",7,10,"Control",86,0,3,0,0,6,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"841","sedg.us",2007,"Sedgwick Reserve UCNRS",14,0,"Control",103,0,4,0,0,11,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"842","sedg.us",2008,"Sedgwick Reserve UCNRS",14,1,"Control",94,1,5,0,0,14,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"843","sedg.us",2009,"Sedgwick Reserve UCNRS",14,2,"Control",117,0,4,0,0,13,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"844","sedg.us",2010,"Sedgwick Reserve UCNRS",14,3,"Control",86.5,0,4,0,0,13,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"845","sedg.us",2011,"Sedgwick Reserve UCNRS",14,4,"Control",67,0,2,0,0,12,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"846","sedg.us",2012,"Sedgwick Reserve UCNRS",14,5,"Control",45.5,0,3,0,0,12,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"847","sedg.us",2013,"Sedgwick Reserve UCNRS",14,6,"Control",61.5,0,4,0,0,12,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"848","sedg.us",2014,"Sedgwick Reserve UCNRS",14,7,"Control",38,0,2,0,0,7,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"849","sedg.us",2015,"Sedgwick Reserve UCNRS",14,8,"Control",60,0,2,0,0,8,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"850","sedg.us",2016,"Sedgwick Reserve UCNRS",14,9,"Control",110,0,2,0,0,8,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"851","sedg.us",2017,"Sedgwick Reserve UCNRS",14,10,"Control",90.1,0,3,0,0,6,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"852","sedg.us",2007,"Sedgwick Reserve UCNRS",17,0,"Control",108,0,7,1,0,11,1,1,6,0,0,1,1,1,0,6,7,0,7,0,1,1,0,7,0,0,6,1,1,0,6,1,1
"853","sedg.us",2008,"Sedgwick Reserve UCNRS",17,1,"Control",75.2,3,9,1,0,14,1,0,6,0,0,1,0,1,0,6,7,0,7,0,0,0,0,7,0,0,6,0,1,0,6,0,1
"854","sedg.us",2009,"Sedgwick Reserve UCNRS",17,2,"Control",105.6,2,7,1,0,13,1,0,5,0,0,1,0,1,0,5,6,0,6,0,0,0,0,6,0,0,5,0,1,0,5,0,1
"855","sedg.us",2010,"Sedgwick Reserve UCNRS",17,3,"Control",100.6,2,3,1,0,13,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"856","sedg.us",2011,"Sedgwick Reserve UCNRS",17,4,"Control",72,1,3,0,0,12,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"857","sedg.us",2012,"Sedgwick Reserve UCNRS",17,5,"Control",45,3,6,1,0,12,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"858","sedg.us",2014,"Sedgwick Reserve UCNRS",17,7,"Control",37,0,3,0,0,7,0,0,3,0,0,1,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"859","sedg.us",2015,"Sedgwick Reserve UCNRS",17,8,"Control",82,0,2,0,0,8,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"860","sedg.us",2016,"Sedgwick Reserve UCNRS",17,9,"Control",91,0,2,0,0,8,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"861","sedg.us",2017,"Sedgwick Reserve UCNRS",17,10,"Control",95,0,2,0,0,6,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"862","sedg.us",2007,"Sedgwick Reserve UCNRS",21,0,"Control",94,0,6,1,0,11,1,1,5,0,0,0,1,1,0,5,6,1,5,1,0,0,1,5,1,0,5,1,1,1,6,0,0
"863","sedg.us",2008,"Sedgwick Reserve UCNRS",21,1,"Control",32.1,6,9,4,0,14,1,1,5,0,0,0,1,1,0,5,6,1,5,1,0,0,1,5,1,0,5,1,1,1,6,0,0
"864","sedg.us",2009,"Sedgwick Reserve UCNRS",21,2,"Control",99.1,6,9,3,0,13,1,1,4,0,0,0,1,1,0,4,5,1,4,1,0,0,1,4,1,0,4,1,1,1,5,0,0
"865","sedg.us",2010,"Sedgwick Reserve UCNRS",21,3,"Control",71.8,5,8,3,0,13,1,1,4,0,0,0,1,1,0,4,5,1,4,1,0,0,1,4,1,0,4,1,1,1,5,0,0
"866","sedg.us",2011,"Sedgwick Reserve UCNRS",21,4,"Control",66,2,5,0,0,12,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"867","sedg.us",2012,"Sedgwick Reserve UCNRS",21,5,"Control",52,6,8,3,0,12,0,1,4,0,0,0,1,0,0,4,5,1,4,0,0,0,1,4,0,0,4,1,0,1,4,0,0
"868","sedg.us",2013,"Sedgwick Reserve UCNRS",21,6,"Control",59,5,6,3,0,12,0,1,3,0,0,0,1,0,0,3,4,1,3,0,0,0,1,3,0,0,3,1,0,1,3,0,0
"869","sedg.us",2014,"Sedgwick Reserve UCNRS",21,7,"Control",47,4,5,2,0,7,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"870","sedg.us",2015,"Sedgwick Reserve UCNRS",21,8,"Control",68.5,2,4,1,0,8,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0
"871","sedg.us",2016,"Sedgwick Reserve UCNRS",21,9,"Control",89.6,5,4,3,0,8,0,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"872","sedg.us",2017,"Sedgwick Reserve UCNRS",21,10,"Control",105.1,2,3,1,0,6,0,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"873","sedg.us",2007,"Sedgwick Reserve UCNRS",28,0,"Control",102.5,0,7,3,0,11,2,3,5,0,0,1,3,2,0,5,4,0,4,3,3,3,0,4,3,0,4,3,3,0,6,3,1
"874","sedg.us",2008,"Sedgwick Reserve UCNRS",28,1,"Control",44.3,6,10,4,0,14,1,2,5,0,0,1,2,1,0,5,4,0,4,2,2,2,0,4,2,0,4,2,2,0,6,2,0
"875","sedg.us",2009,"Sedgwick Reserve UCNRS",28,2,"Control",115.1,2,7,3,0,13,1,2,5,0,0,1,2,1,0,5,4,0,4,2,2,2,0,4,2,0,4,2,2,0,5,2,1
"876","sedg.us",2010,"Sedgwick Reserve UCNRS",28,3,"Control",144.8,4,6,2,0,13,0,0,4,0,0,1,0,0,0,4,3,0,3,1,0,0,0,3,1,0,3,0,1,0,4,0,0
"877","sedg.us",2011,"Sedgwick Reserve UCNRS",28,4,"Control",71,1,5,0,0,12,0,0,4,0,0,1,0,0,0,4,3,0,3,1,0,0,0,3,1,0,3,0,1,0,4,0,0
"878","sedg.us",2012,"Sedgwick Reserve UCNRS",28,5,"Control",51.5,4,7,2,0,12,0,1,4,0,0,1,1,0,0,4,3,0,3,1,1,1,0,3,1,0,3,1,1,0,4,1,0
"879","sedg.us",2013,"Sedgwick Reserve UCNRS",28,6,"Control",93,5,8,2,0,12,1,1,3,0,0,1,1,1,0,3,3,0,3,1,1,1,0,3,1,0,3,1,1,0,4,1,0
"880","sedg.us",2014,"Sedgwick Reserve UCNRS",28,7,"Control",36.5,4,6,2,0,7,0,0,4,0,0,1,0,0,0,4,3,0,3,1,0,0,0,3,1,0,3,0,1,0,4,0,0
"881","sedg.us",2015,"Sedgwick Reserve UCNRS",28,8,"Control",71,1,2,1,0,8,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"882","sedg.us",2016,"Sedgwick Reserve UCNRS",28,9,"Control",68.3,0,4,1,0,8,0,1,4,0,0,1,1,0,0,4,3,0,3,1,1,1,0,3,1,0,3,1,1,0,4,1,0
"883","sedg.us",2017,"Sedgwick Reserve UCNRS",28,10,"Control",85,0,2,0,0,6,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"884","sedg.us",2007,"Sedgwick Reserve UCNRS",1,0,"Control",105,0,6,0,0,11,1,0,5,0,0,1,0,1,0,5,6,0,6,0,0,0,0,6,0,0,5,0,1,0,5,0,1
"885","sedg.us",2008,"Sedgwick Reserve UCNRS",1,1,"Control",86.47,4,8,2,0,14,1,0,5,0,0,1,0,1,0,5,6,0,6,0,0,0,0,6,0,0,5,0,1,0,5,0,1
"886","sedg.us",2009,"Sedgwick Reserve UCNRS",1,2,"Control",95.2,3,7,1,0,13,1,0,4,0,0,1,0,1,0,4,5,0,5,0,0,0,0,5,0,0,4,0,1,0,4,0,1
"887","sedg.us",2012,"Sedgwick Reserve UCNRS",1,5,"Control",44.5,1,5,0,0,12,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"888","sedg.us",2013,"Sedgwick Reserve UCNRS",1,6,"Control",42,4,8,1,0,12,1,0,4,0,0,1,0,1,0,4,5,0,5,0,0,0,0,5,0,0,4,0,1,0,4,0,1
"889","sedg.us",2014,"Sedgwick Reserve UCNRS",1,7,"Control",52.5,3,5,2,0,7,1,0,3,0,0,1,0,1,0,3,4,0,4,0,0,0,0,4,0,0,3,0,1,0,3,0,1
"890","sedg.us",2015,"Sedgwick Reserve UCNRS",1,8,"Control",97,3,3,2,0,8,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"891","sedg.us",2016,"Sedgwick Reserve UCNRS",1,9,"Control",85.3,2,6,1,0,8,1,0,4,0,0,1,0,1,0,4,5,0,5,0,0,0,0,5,0,0,4,0,1,0,4,0,1
"892","sedg.us",2017,"Sedgwick Reserve UCNRS",1,10,"Control",97,2,3,1,0,6,0,0,2,0,0,1,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"893","sedg.us",2013,"Sedgwick Reserve UCNRS",17,6,"Control",74,3,6,1,0,12,0,0,4,0,0,1,0,0,0,4,4,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0
"894","sedg.us",2010,"Sedgwick Reserve UCNRS",1,3,"Control",90.7,2,3,1,0,13,0,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"895","sedg.us",2011,"Sedgwick Reserve UCNRS",1,4,"Control",44,1,3,0,0,12,0,0,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0
"896","sereng.tz",2008,"Serengeti",7,0,"Control",56.9,0,0,16,0,0,0,3,0,13,3,0,3,0,13,0,13,13,0,0,3,3,13,0,0,10,0,6,0,14,0,2,0
"897","sereng.tz",2010,"Serengeti",7,2,"Control",51,6,0,17,0,0,0,2,0,9,3,0,2,0,9,0,9,9,0,0,2,2,9,0,0,8,0,3,0,9,0,2,0
"898","sereng.tz",2008,"Serengeti",23,0,"Control",66.8,0,0,11,0,0,0,1,0,10,3,0,1,0,10,0,9,9,0,0,2,2,9,0,0,9,0,2,0,10,0,1,0
"899","sereng.tz",2009,"Serengeti",23,1,"Control",83.3,1,0,8,0,0,0,0,0,7,3,0,0,0,7,0,7,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,0
"900","sereng.tz",2010,"Serengeti",23,2,"Control",73,6,0,14,0,0,0,0,0,8,3,0,0,0,8,0,7,7,0,0,1,1,7,0,0,8,0,0,0,8,0,0,0
"901","sereng.tz",2011,"Serengeti",23,3,"Control",61.1,5,0,13,0,0,0,0,0,8,3,0,0,0,8,0,7,7,0,0,1,1,7,0,0,8,0,0,0,8,0,0,0
"902","sereng.tz",2012,"Serengeti",23,4,"Control",49.7,2,0,11,0,0,0,0,0,9,3,0,0,0,9,0,8,8,0,0,1,1,8,0,0,8,0,1,0,9,0,0,0
"903","sereng.tz",2009,"Serengeti",7,1,"Control",73.3,3,0,14,0,0,0,2,0,9,3,0,2,0,9,0,8,8,0,0,3,3,8,0,0,8,0,3,0,9,0,2,0
"904","sereng.tz",2011,"Serengeti",7,3,"Control",78.1,5,0,15,0,0,0,2,0,8,3,0,2,0,8,0,8,8,0,0,2,2,8,0,0,7,0,3,0,8,0,2,0
"905","sereng.tz",2012,"Serengeti",7,4,"Control",43.75,6,0,13,0,0,0,1,0,6,3,0,1,0,6,0,6,6,0,0,1,1,6,0,0,6,0,1,0,6,0,1,0
"906","sereng.tz",2008,"Serengeti",16,0,"Control",79.6,0,0,10,0,0,0,1,0,9,3,0,1,0,9,0,10,10,0,0,0,0,10,0,0,8,0,2,0,10,0,0,0
"907","sereng.tz",2009,"Serengeti",16,1,"Control",67.6,4,0,11,0,0,0,0,0,7,3,0,0,0,7,0,7,7,0,0,0,0,7,0,0,7,0,0,0,7,0,0,0
"908","sereng.tz",2010,"Serengeti",16,2,"Control",66,3,0,11,0,0,0,0,0,8,3,0,0,0,8,0,8,8,0,0,0,0,8,0,0,8,0,0,0,8,0,0,0
"909","sereng.tz",2011,"Serengeti",16,3,"Control",71.5,3,0,11,0,0,0,0,0,8,3,0,0,0,8,0,8,8,0,0,0,0,8,0,0,7,0,1,0,8,0,0,0
"910","sereng.tz",2012,"Serengeti",16,4,"Control",50,4,0,10,0,0,0,0,0,6,3,0,0,0,6,0,6,6,0,0,0,0,6,0,0,6,0,0,0,6,0,0,0
"911","sevi.us",2007,"Sevilleta LTER",35,0,"Control",38.88,0,0,8,2,0,0,2,0,6,1,0,4,2,8,2,7,6,0,0,2,4,8,2,2,4,0,4,0,6,0,2,0
"912","sevi.us",2010,"Sevilleta LTER",35,3,"Control",35.16,6,0,8,5,0,0,1,0,5,1,0,2,1,6,1,5,5,0,0,1,2,6,1,1,3,0,3,0,5,0,1,0
"913","sevi.us",2007,"Sevilleta LTER",8,0,"Control",36.47,0,0,11,0,0,0,4,0,7,2,0,4,0,7,0,9,9,0,0,2,2,9,0,0,5,0,6,0,8,0,3,0
"914","sevi.us",2008,"Sevilleta LTER",8,1,"Control",41.2,2,0,3,2,0,0,0,0,3,1,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"915","sevi.us",2009,"Sevilleta LTER",8,2,"Control",22.34,2,0,6,2,0,0,1,0,5,1,0,1,0,5,0,6,6,0,0,0,0,6,0,0,3,0,3,0,5,0,1,0
"916","sevi.us",2010,"Sevilleta LTER",8,3,"Control",39.39,2,0,9,1,0,0,3,0,5,1,0,3,0,5,0,8,8,0,0,0,0,8,0,0,3,0,5,0,6,0,2,0
"917","sevi.us",2011,"Sevilleta LTER",8,4,"Control",18.2,2,0,5,1,0,0,2,0,2,1,0,2,0,2,0,4,4,0,0,0,0,4,0,0,2,0,2,0,3,0,1,0
"918","sevi.us",2012,"Sevilleta LTER",8,5,"Control",47.35,1,0,8,0,0,0,3,0,4,1,0,3,0,4,0,7,7,0,0,0,0,7,0,0,3,0,4,0,5,0,2,0
"919","sevi.us",2013,"Sevilleta LTER",8,6,"Control",43.28,1,0,5,0,0,0,0,0,4,1,0,0,0,4,0,3,3,0,0,1,1,3,0,0,4,0,0,0,4,0,0,0
"920","sevi.us",2014,"Sevilleta LTER",8,7,"Control",38.68,3,0,4,2,0,0,0,0,3,1,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"921","sevi.us",2007,"Sevilleta LTER",12,0,"Control",47.11,0,0,7,0,0,0,1,0,6,1,0,1,0,6,0,6,6,0,0,1,1,6,0,0,4,0,3,0,6,0,1,0
"922","sevi.us",2008,"Sevilleta LTER",12,1,"Control",53.95,0,0,4,0,0,0,0,0,4,1,0,0,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
"923","sevi.us",2009,"Sevilleta LTER",12,2,"Control",23.68,1,0,5,0,0,0,0,0,4,1,0,0,0,4,0,4,4,0,0,0,0,4,0,0,3,0,1,0,4,0,0,0
"924","sevi.us",2010,"Sevilleta LTER",12,3,"Control",41.27,5,0,8,3,0,0,1,0,5,1,0,1,0,5,0,5,5,0,0,1,1,5,0,0,3,0,3,0,5,0,1,0
"925","sevi.us",2011,"Sevilleta LTER",12,4,"Control",9.2,4,0,5,2,0,0,0,0,3,1,0,0,0,3,0,3,3,0,0,0,0,3,0,0,2,0,1,0,3,0,0,0
"926","sevi.us",2012,"Sevilleta LTER",12,5,"Control",39.3,6,0,9,3,0,0,1,0,5,1,0,1,0,5,0,5,5,0,0,1,1,5,0,0,4,0,2,0,5,0,1,0
"927","sevi.us",2013,"Sevilleta LTER",12,6,"Control",25.66,4,0,8,1,0,0,0,0,5,1,0,0,0,5,0,5,5,0,0,0,0,5,0,0,4,0,1,0,5,0,0,0
"928","sevi.us",2014,"Sevilleta LTER",12,7,"Control",22.01,2,0,5,1,0,0,0,0,4,1,0,0,0,4,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0
"929","sevi.us",2007,"Sevilleta LTER",22,0,"Control",49.81,0,0,7,0,0,0,0,0,7,2,0,0,0,7,0,6,6,0,0,1,1,6,0,0,5,0,2,0,7,0,0,0
"930","sevi.us",2008,"Sevilleta LTER",22,1,"Control",52,0,0,3,0,0,0,0,0,3,1,0,0,0,3,0,2,2,0,0,1,1,2,0,0,3,0,0,0,3,0,0,0
"931","sevi.us",2009,"Sevilleta LTER",22,2,"Control",32.51,1,0,2,1,0,0,0,0,2,1,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
"932","sevi.us",2010,"Sevilleta LTER",22,3,"Control",15.16,2,0,5,2,0,0,0,0,5,1,0,0,0,5,0,4,4,0,0,1,1,4,0,0,3,0,2,0,5,0,0,0
"933","sevi.us",2011,"Sevilleta LTER",22,4,"Control",3.45,2,0,3,1,0,0,0,0,2,1,0,0,0,2,0,2,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
"934","sevi.us",2012,"Sevilleta LTER",22,5,"Control",25.5,5,0,8,1,0,0,0,0,4,1,0,0,0,4,0,4,4,0,0,0,0,4,0,0,3,0,1,0,4,0,0,0
"935","sevi.us",2013,"Sevilleta LTER",22,6,"Control",60.51,5,0,6,2,0,0,0,0,3,1,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"936","sevi.us",2014,"Sevilleta LTER",22,7,"Control",12.35,5,0,6,2,0,0,0,0,3,1,0,0,0,3,0,3,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
"937","sevi.us",2008,"Sevilleta LTER",35,1,"Control",43.8,2,0,3,2,0,0,0,0,2,1,0,1,1,3,1,2,2,0,0,0,1,3,1,1,2,0,0,0,2,0,0,0
"938","sevi.us",2009,"Sevilleta LTER",35,2,"Control",26.1,2,0,2,2,0,0,0,0,1,1,0,1,1,2,1,2,1,0,0,0,1,2,1,1,1,0,0,0,1,0,0,0
